"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.481835786E1,1.026931405E-2,6.873115897E-3,-3.320503235E-2,3.542982792E-2
4.482308775E1,-4.083916545E-3,1.627247036E-2,-2.065658569E-3,1.690380463E-2
4.482781765E1,6.472468376E-4,2.802459151E-2,3.280639648E-4,2.803398444E-2
4.483254749E1,7.617473602E-4,4.010349512E-3,-1.629734039E-2,1.680078766E-2
4.483727739E1,3.164321184E-3,3.483081236E-2,-4.291534424E-3,3.523656746E-2
4.484200728E1,-1.813796163E-2,1.081678271E-2,-2.087688446E-2,2.969566879E-2
4.484673713E1,-1.320402324E-2,-1.097910106E-3,-6.457328796E-3,1.473935994E-2
4.485146702E1,-1.068535447E-2,-5.762413144E-3,-8.778572083E-3,1.498150637E-2
4.485619692E1,-5.842551589E-3,2.273470163E-2,-2.532577515E-2,3.453110126E-2
4.486092676E1,-1.011073589E-3,8.289590478E-3,1.287078857E-2,1.534264575E-2
4.486565666E1,-9.681582451E-4,1.533219218E-2,3.266334534E-3,1.570612584E-2
4.487038656E1,-3.300026059E-3,1.522140950E-2,-1.575469971E-2,2.215382680E-2
4.487511640E1,3.913462162E-3,-2.290112525E-2,-2.512264252E-2,3.421876519E-2
4.487984630E1,-8.616745472E-4,-8.476883173E-3,-3.678417206E-2,3.775811628E-2
4.488457619E1,-7.942438126E-3,-2.975586057E-2,-4.834938049E-2,5.732500463E-2
4.488930603E1,-1.974071562E-2,-1.767566800E-2,-4.557228088E-2,5.271582189E-2
4.489403593E1,4.171311855E-3,-2.231588960E-2,-6.656074524E-2,7.032589550E-2
4.489876583E1,-1.247672737E-2,-3.638629615E-2,-1.467266083E-1,1.516849658E-1
4.490349567E1,1.906871796E-3,-2.419392020E-2,7.766532898E-2,8.136882241E-2
4.490822557E1,4.271447659E-3,-2.877910435E-2,-3.703117371E-3,2.932908438E-2
4.491295546E1,4.242151976E-3,-2.382949740E-2,7.229900360E-2,7.624294539E-2
4.491768531E1,-7.629454136E-3,-1.179939508E-2,-7.550144196E-2,7.679779966E-2
4.492241520E1,1.618191600E-2,-2.117924392E-2,5.847930908E-3,2.728759928E-2
4.492714510E1,-1.006254554E-2,-2.813594788E-2,-2.506446838E-2,3.900146102E-2
4.493187494E1,1.136675477E-2,-2.313405275E-2,3.687286377E-2,4.498883854E-2
4.493660484E1,8.846938610E-3,-2.526923269E-2,2.232265472E-2,3.485833268E-2
4.494133473E1,1.349961758E-2,-1.316877455E-2,6.249713898E-2,6.528053828E-2
4.494606458E1,2.998369932E-2,-1.227527857E-3,4.773139954E-2,5.638098573E-2
4.495079447E1,2.973985672E-2,-1.312725991E-2,2.596569061E-2,4.160530158E-2
4.495552432E1,1.008272171E-3,-8.223392069E-3,3.524494171E-2,3.620561705E-2
4.496025421E1,3.413036466E-2,3.791242838E-3,3.020668030E-2,4.573509428E-2
4.496498411E1,-6.565496325E-3,-2.465546876E-2,5.844688416E-2,6.377331848E-2
4.496971395E1,1.246023178E-2,-3.092728555E-3,7.220458984E-2,7.333706526E-2
4.497444385E1,1.473659277E-2,4.044726491E-3,5.735874176E-2,5.935951680E-2
4.497917374E1,3.179609776E-4,1.589947194E-2,3.314113617E-2,3.675906982E-2
4.498390359E1,9.846419096E-3,-1.033093780E-2,2.574157715E-2,2.943312826E-2
4.498863348E1,-6.877705455E-3,-1.263122261E-2,6.532669067E-3,1.579640408E-2
4.499336338E1,-2.108775079E-2,-3.068618476E-3,2.547264099E-2,3.321091826E-2
4.499809322E1,-1.970052719E-3,2.068695426E-2,2.051258087E-2,2.919926640E-2
4.500282312E1,5.174845457E-3,1.539088786E-3,1.559448242E-2,1.650259682E-2
4.500755301E1,-1.385574043E-2,6.263069808E-3,2.970790863E-2,3.337315420E-2
4.501228286E1,-1.373453438E-2,8.516579866E-3,8.092880249E-3,1.807385620E-2
4.501701275E1,-4.117771983E-3,1.555655897E-2,-1.334190369E-2,2.090380269E-2
4.502174265E1,6.996393204E-4,-1.202158630E-3,-1.323127747E-2,1.330418671E-2
4.502647249E1,7.793784142E-3,2.248162031E-2,-2.261734009E-2,3.282849975E-2
4.503120239E1,-4.192307591E-3,1.038572937E-2,-1.055717468E-2,1.539132076E-2
4.503593228E1,-1.367612183E-2,2.459098399E-2,-1.759052277E-2,3.318402165E-2
4.504066213E1,-1.595875621E-2,1.490718126E-2,-3.198623657E-3,2.207118362E-2
4.504539202E1,-1.350258291E-2,5.272999406E-4,-1.504135132E-2,2.021979327E-2
4.505012192E1,-1.818957925E-2,1.241062582E-2,-1.728820801E-2,2.799583116E-2
4.505485176E1,-3.815278411E-3,3.366448730E-2,-2.901458740E-2,4.460605718E-2
4.505958166E1,1.284158230E-2,9.660176933E-3,6.838798523E-3,1.746408943E-2
4.506431156E1,2.455410361E-2,2.861832082E-2,-2.712249756E-3,3.780566875E-2
4.506904140E1,1.013934612E-2,-2.465650439E-3,9.180068970E-3,1.389818111E-2
4.507377130E1,-6.529137492E-3,1.653876156E-2,-7.515907288E-3,1.930412216E-2
4.507850119E1,-1.121729612E-2,1.398683339E-2,-1.695156097E-2,2.467416990E-2
4.508323103E1,1.256644726E-2,2.098123729E-2,-5.479526520E-2,6.000540812E-2
4.508796093E1,2.999633551E-3,2.085258067E-2,-2.584934235E-2,3.334691023E-2
4.509269083E1,1.007461548E-2,-3.073446453E-3,-9.015083313E-3,1.386418686E-2
4.509742067E1,1.946479082E-2,-6.559714675E-4,-8.938789368E-3,2.142919354E-2
4.510215057E1,2.632081509E-3,-5.411028862E-3,-1.361179352E-2,1.488247322E-2
4.510688046E1,2.587407827E-3,2.076668292E-2,-2.774238586E-2,3.475039241E-2
4.511161031E1,1.919063926E-2,1.645885408E-3,-3.938198090E-2,4.383982200E-2
4.511634020E1,-4.733219743E-3,1.354908943E-2,-4.854965210E-2,5.062657319E-2
4.512107004E1,-7.061615586E-3,3.958024085E-3,-3.152465820E-2,3.254744912E-2
4.512579994E1,1.434209943E-2,-5.582317710E-3,-5.146980286E-3,1.622804650E-2
4.513052984E1,4.703551531E-3,-3.172405064E-3,-2.647209167E-2,2.707321903E-2
4.513525968E1,-7.793307304E-5,-1.265331358E-2,-3.337478638E-2,3.569297947E-2
4.513998958E1,-7.193431258E-3,-1.255790144E-2,-2.359962463E-2,2.768372491E-2
4.514471947E1,2.369135618E-3,-5.648061633E-4,-4.408836365E-3,5.036829129E-3
4.514944932E1,2.383887768E-3,1.842232794E-2,9.870529175E-3,2.103550412E-2
4.515417921E1,2.369791269E-3,-1.020398736E-2,9.788513184E-3,1.433709381E-2
4.515890911E1,-7.169023156E-3,-6.046518683E-4,1.683044434E-2,1.830367049E-2
4.516363895E1,9.572982788E-3,1.363524050E-2,1.431465149E-2,2.196522320E-2
4.516836885E1,4.722446203E-3,4.071198404E-3,4.268741608E-2,4.314037142E-2
4.517309874E1,-1.161396503E-4,-1.965802908E-2,5.420303345E-2,5.765778725E-2
4.517782859E1,-1.438252628E-2,-1.707389206E-2,1.576519012E-2,2.732976531E-2
4.518255848E1,4.650592804E-3,6.883077323E-3,2.038574219E-2,2.201325172E-2
4.518728838E1,-2.161860466E-4,6.842695177E-3,2.971363068E-2,3.049211475E-2
4.519201822E1,1.875603199E-2,-3.482699394E-4,4.608535767E-2,4.975711225E-2
4.519674812E1,-5.078807473E-3,-7.535524666E-3,5.044746399E-2,5.125938978E-2
4.520147801E1,2.586165071E-2,1.153743267E-2,6.901931763E-2,7.460297270E-2
4.520620786E1,1.140701771E-2,-5.217723548E-3,3.757858276E-2,3.961684710E-2
4.521093775E1,1.846861839E-2,1.858422160E-2,1.352310181E-2,2.948452883E-2
4.521566765E1,-6.721615791E-4,-7.724791765E-3,2.528095245E-2,2.644335013E-2
4.522039749E1,-5.352154374E-3,-2.952091396E-3,1.794624329E-2,1.895858771E-2
4.522512739E1,1.849144697E-3,-1.246404648E-2,5.924224854E-3,1.392365724E-2
4.522985728E1,-7.599607110E-3,-2.186682075E-2,1.299476624E-2,2.654761435E-2
4.523458713E1,-5.070999265E-3,9.110867977E-3,5.761146545E-3,1.191275612E-2
4.523931702E1,-1.211693883E-2,8.994974196E-3,1.758384705E-2,2.317156543E-2
4.524404687E1,-1.901873946E-2,1.357138902E-2,-1.343154907E-2,2.694998258E-2
4.524877676E1,-6.955012679E-3,1.341905445E-2,-1.806831360E-2,2.355646790E-2
4.525350666E1,2.548575401E-3,-5.696728826E-3,-2.978801727E-2,3.043474871E-2
4.525823650E1,-1.645925641E-2,3.838025033E-3,-3.191375732E-2,3.611267733E-2
4.526296640E1,5.051285028E-3,-5.729794502E-3,-3.164863586E-2,3.255736748E-2
4.526769630E1,-2.106964588E-3,8.581273258E-3,-2.895355225E-3,9.298420961E-3
4.527242614E1,1.690977812E-2,1.084467769E-2,-7.619857788E-3,2.148510793E-2
4.527715603E1,1.202687621E-2,1.071579009E-2,-1.230716705E-2,2.027166174E-2
4.528188593E1,1.668122411E-2,8.327722549E-3,-2.407360077E-2,3.044917823E-2
4.528661577E1,2.274632454E-3,-3.566958010E-3,-2.862071991E-2,2.893169111E-2
4.529134567E1,-2.572029829E-3,-5.893677473E-3,-3.075408936E-2,3.141917860E-2
4.529607557E1,-4.918739200E-3,-3.452703357E-3,-1.387977600E-2,1.512492438E-2
4.530080541E1,1.417866349E-2,-1.290208101E-2,4.796981812E-4,1.917624320E-2
4.530553530E1,-4.869475961E-3,6.245531142E-3,9.970664978E-3,1.273313062E-2
4.531026520E1,2.132147551E-2,1.339130849E-2,2.175807953E-2,3.327681604E-2
4.531499504E1,9.364515543E-3,-9.189844131E-4,2.079010010E-4,9.411796137E-3
4.531972494E1,4.629641771E-3,-1.279282570E-2,-1.166820526E-2,1.792308529E-2
4.532445484E1,1.417934895E-2,-8.255243301E-4,-2.106952667E-2,2.540984811E-2
4.532918468E1,4.570633173E-3,-8.009374142E-4,-9.022712708E-3,1.014601069E-2
4.533391458E1,1.400667429E-2,-1.261880994E-2,-1.606845856E-2,2.477128679E-2
4.533864447E1,4.370927811E-3,-1.487009227E-2,-8.810997009E-3,1.782858162E-2
4.534337432E1,-3.795921803E-4,1.138642430E-2,-1.616477966E-3,1.150685664E-2
4.534810421E1,-3.701448441E-4,-2.963393927E-3,-6.570529938E-2,6.577313340E-2
4.535283411E1,-5.137547851E-3,-2.669020742E-2,-9.364700317E-2,9.751165455E-2
4.535756395E1,-9.864896536E-3,-2.407448739E-2,-7.387256622E-2,7.832019642E-2
4.536229385E1,-7.459476590E-3,-2.460360527E-3,-4.476547241E-2,4.544936397E-2
4.536702374E1,9.228020906E-3,-9.543873370E-3,-6.406784058E-3,1.474071812E-2
4.537175359E1,-5.115970969E-3,-9.445913136E-3,7.891654968E-3,1.332954058E-2
4.537648348E1,-2.905428410E-4,-7.003813982E-3,7.824897766E-3,1.050556284E-2
4.538121338E1,-2.656519413E-3,-4.554331303E-3,-2.072906494E-2,2.138908980E-2
4.538594322E1,-5.030706525E-3,-2.152264118E-3,-6.311416626E-3,8.353096959E-3
4.539067312E1,-1.928457618E-2,7.379971445E-3,-3.882408142E-3,2.101028200E-2
4.539540296E1,1.177483797E-2,-6.964921951E-3,2.938652039E-2,3.241488126E-2
4.540013286E1,-9.712487459E-3,2.580411732E-3,4.813480377E-2,4.917265776E-2
4.540486275E1,-4.905745387E-3,4.979230464E-3,2.636814117E-2,2.727889189E-2
4.540959260E1,-4.915490746E-3,9.675994515E-3,5.463886261E-2,5.570630329E-2
4.541432249E1,4.656583071E-3,8.802115917E-5,3.756332397E-2,3.785095536E-2
4.541905239E1,-1.196679473E-2,-9.448535740E-3,4.199886322E-2,4.468090773E-2
4.542378223E1,-1.188924909E-2,9.584866464E-3,3.452587128E-2,3.775261178E-2
4.542851213E1,7.208466530E-3,-2.349488437E-3,2.711582184E-2,2.815581431E-2
4.543324202E1,3.167986870E-5,-4.744023085E-3,4.350852966E-2,4.376641306E-2
4.543797187E1,3.743171692E-5,4.752874374E-3,4.077148438E-2,4.104759620E-2
4.544270176E1,4.820197821E-3,4.646286368E-3,5.704784393E-2,5.743934872E-2
4.544743166E1,-4.767522216E-3,-1.230165362E-4,2.096176147E-2,2.149743811E-2
4.545216150E1,1.184031367E-2,1.411212981E-2,4.168510437E-3,1.888707799E-2
4.545689140E1,-2.497762442E-3,-7.385030389E-3,1.362991333E-2,1.570197530E-2
4.546162130E1,-1.431320608E-2,1.163045317E-2,-1.497364044E-2,2.375595120E-2
4.546635114E1,2.431392670E-3,-3.472417593E-4,8.893013000E-3,9.225937751E-3
4.547108103E1,-1.179900765E-2,-2.728544176E-3,2.068901062E-2,2.397283244E-2
4.547581093E1,-1.404033601E-2,-7.407911122E-3,6.271362305E-3,1.706863110E-2
4.548054077E1,-6.795153022E-3,2.167388797E-3,-3.276824951E-3,7.849156677E-3
4.548527067E1,-6.761297584E-3,6.886139512E-3,-2.461624146E-2,2.644037454E-2
4.549000057E1,-1.857051253E-2,2.124466002E-3,-1.728916168E-2,2.546158682E-2
4.549473041E1,-8.884400129E-3,-4.997253418E-3,-5.275726318E-3,1.147773478E-2
4.549946030E1,-1.832973957E-2,-1.333653927E-4,1.891136169E-3,1.842752113E-2
4.550419015E1,-8.703142405E-3,4.689976573E-3,-7.619857788E-3,1.248209921E-2
4.550892004E1,-1.580429077E-2,-2.426095307E-3,-2.180004120E-2,2.703522409E-2
4.551364994E1,3.355085850E-3,-2.359695733E-3,-2.161884308E-2,2.200452547E-2
4.551837984E1,-8.509427309E-3,2.425253391E-3,-2.143955231E-2,2.319367608E-2
4.552310968E1,2.715179324E-2,4.826828837E-3,-9.388923645E-3,2.913194192E-2
4.552783958E1,1.746368408E-2,-7.065705955E-3,-2.189636230E-3,1.896573144E-2
4.553256942E1,2.447482944E-2,-4.587218165E-3,2.031326294E-4,2.490182944E-2
4.553729932E1,2.852916718E-3,1.211696118E-2,-2.353858948E-2,2.662752479E-2
4.554202921E1,2.417433262E-2,-2.181991935E-3,-2.571582794E-2,3.536188984E-2
4.554675906E1,1.213631034E-2,4.947140813E-3,6.141662598E-4,1.312026795E-2
4.555148895E1,1.206967235E-2,-1.406955719E-2,-1.126384735E-2,2.169109696E-2
4.555621885E1,-4.643931985E-3,-9.157828987E-3,-2.541446686E-2,2.741034589E-2
4.556094869E1,2.386182547E-2,-1.381283253E-2,-2.045345306E-2,3.432964899E-2
4.556567859E1,2.366900444E-2,7.715791464E-3,-2.740573883E-2,3.702471782E-2
4.557040848E1,-4.983559251E-3,2.949364483E-3,-3.192520142E-2,3.244615692E-2
4.557513833E1,2.157688141E-3,-1.130311191E-2,-1.266574860E-2,1.711248505E-2
4.557986822E1,-2.574622631E-4,-4.127174616E-3,-1.255989075E-2,1.322311282E-2
4.558459812E1,4.442065954E-3,-4.103541374E-3,-1.245403290E-2,1.384463568E-2
4.558932796E1,-7.459685206E-3,-1.832498610E-2,-4.558753967E-2,4.969583275E-2
4.559405786E1,-4.988893867E-3,-2.052871883E-2,-4.995727539E-2,5.424063719E-2
4.559878775E1,-9.689569473E-3,-1.324595511E-2,-5.428886414E-2,5.671528764E-2
4.560351760E1,-4.911467433E-3,3.472700715E-3,-2.534675598E-2,2.605072362E-2
4.560824749E1,1.172634959E-2,1.295877993E-2,-1.089000702E-2,2.059197671E-2
4.561297734E1,-1.694050431E-2,3.400370479E-3,8.196830750E-3,1.912410103E-2
4.561770723E1,-2.576887608E-3,1.015596092E-3,3.381729126E-3,4.371255774E-3
4.562243713E1,-7.354930043E-3,5.800865591E-3,-1.393318176E-3,9.470288965E-3
4.562716697E1,9.217262268E-3,-1.352950931E-3,-3.752708435E-3,1.004346656E-2
4.563189687E1,1.995533705E-3,1.051830500E-2,-6.095886230E-3,1.231976963E-2
4.563662676E1,-7.539853454E-3,8.074939251E-3,2.007198334E-2,2.291153747E-2
4.564135661E1,-9.873926640E-3,5.650468171E-3,5.314350128E-2,5.434752935E-2
4.564608650E1,-9.785324335E-3,-1.529097557E-3,5.982303619E-2,6.063733480E-2
4.565081640E1,-7.323309779E-3,1.037281752E-2,6.169795990E-2,6.299098717E-2
4.565554624E1,-2.387529612E-2,5.498856306E-3,5.406093597E-2,5.935361812E-2
4.566027614E1,4.267692566E-5,1.728453487E-2,2.512168884E-2,3.049354386E-2
4.566500603E1,-2.355128527E-3,-1.608204097E-2,2.491283417E-2,2.974605820E-2
4.566973588E1,1.194298267E-2,1.252880692E-2,2.232933044E-2,2.825251911E-2
4.567446577E1,-2.124905586E-5,1.719040424E-2,4.113769531E-2,4.458497981E-2
4.567919567E1,4.733264446E-3,4.743039608E-4,6.216049194E-2,6.234224503E-2
4.568392551E1,1.419642568E-2,7.553555071E-3,4.264926910E-2,4.558020241E-2
4.568865541E1,6.933212280E-3,2.731539309E-3,1.617813110E-2,1.781186867E-2
4.569338530E1,4.477977753E-3,-2.023994923E-3,6.546020508E-3,8.185305412E-3
4.569811515E1,-2.704530954E-3,9.909063578E-3,4.118919373E-3,1.106659503E-2
4.570284505E1,-9.798705578E-3,5.066700280E-3,-6.628036499E-4,1.105103576E-2
4.570757494E1,4.533886909E-3,-4.482887685E-3,6.464004517E-3,9.079414458E-3
4.571230478E1,2.346625924E-2,3.190264106E-4,-7.104873657E-4,2.347917999E-2
4.571703468E1,2.333313227E-2,1.214640588E-2,1.353740692E-2,2.958431380E-2
4.572176458E1,1.359114051E-2,1.918534189E-2,-3.191947937E-3,2.372730443E-2
4.572649442E1,2.295202017E-2,3.091391176E-2,-3.640270233E-2,5.298699753E-2
4.573122432E1,1.342475414E-3,-4.938215017E-3,-5.271530151E-2,5.296311189E-2
4.573595421E1,-3.524601460E-3,-1.587942243E-4,-3.565502167E-2,3.582915853E-2
4.574068406E1,2.256917953E-2,1.879575104E-2,-4.960155487E-2,5.764514175E-2
4.574541395E1,-1.440107822E-3,2.337591350E-2,-3.256607056E-2,4.011304269E-2
4.575014385E1,1.036295295E-2,1.830764115E-3,-6.177902222E-3,1.220282618E-2
4.575487369E1,3.160208464E-3,-5.289226770E-3,-1.087570190E-2,1.249974917E-2
4.575960359E1,-2.065855265E-2,2.320539206E-2,-3.927326202E-2,5.007649277E-2
4.576433343E1,-1.570303738E-2,2.772253752E-2,-3.182411194E-2,4.503219482E-2
4.576906333E1,-1.319116354E-2,1.367330551E-3,-2.206325531E-2,2.574225366E-2
4.577379322E1,-1.788017154E-2,1.559079438E-2,-6.698799133E-2,7.106450863E-2
4.577852307E1,-2.962465584E-2,1.070108265E-2,-7.076263428E-3,3.228322951E-2
4.578325296E1,-1.283839345E-2,8.197799325E-3,-3.550529480E-2,3.863488345E-2
4.578798286E1,-2.943010628E-2,3.898192197E-2,-3.045845032E-2,5.756247556E-2
4.579271270E1,-1.504807174E-2,2.202654630E-2,-8.835792542E-3,2.810132443E-2
4.579744260E1,-2.687281370E-2,5.213208497E-3,-3.250217438E-2,4.249372893E-2
4.580217249E1,-2.664285898E-2,-6.740212440E-3,-2.748298645E-2,3.886626999E-2
4.580690234E1,-2.641507983E-2,-9.126603603E-3,-2.962875366E-2,4.072977264E-2
4.581163223E1,-9.513229132E-3,-4.427596927E-3,-5.312633514E-2,5.415267887E-2
4.581636213E1,-9.484887123E-3,-9.178213775E-3,-2.825737000E-3,1.349768430E-2
4.582109197E1,-2.361568809E-2,2.731248736E-3,-7.552146912E-3,2.494384426E-2
4.582582187E1,-4.419967532E-3,-4.482366145E-3,4.381179810E-3,7.669579895E-3
4.583055176E1,2.745628357E-3,-1.395162940E-2,6.718635559E-3,1.572661762E-2
4.583528161E1,-4.337027669E-3,-4.321806133E-3,-7.584571838E-3,9.747489278E-3
4.584001150E1,-6.640270352E-3,-3.281407058E-2,6.723403931E-3,3.414762918E-2
4.584474140E1,-1.858532429E-3,-1.352827251E-2,-4.539489746E-4,1.366288292E-2
4.584947124E1,7.630795240E-3,-4.185988754E-2,1.924514771E-3,4.259322690E-2
4.585420114E1,3.137135506E-2,-2.490349859E-2,3.989219666E-2,5.653081915E-2
4.585893103E1,1.684200764E-2,-3.649353236E-2,3.243827820E-2,5.164952098E-2
4.586366088E1,1.908102632E-2,-4.564201832E-2,4.641342163E-2,6.783424732E-2
4.586839077E1,2.604994178E-2,-3.334621340E-2,5.314922333E-2,6.793680413E-2
4.587312067E1,2.109026909E-2,-2.587196976E-2,5.033302307E-2,6.039512796E-2
4.587785051E1,1.622918248E-2,-5.644565821E-2,5.940914154E-2,8.354007896E-2
4.588258041E1,2.319395542E-2,-3.215915710E-2,6.128883362E-2,7.299652101E-2
4.588731025E1,2.063250542E-2,-3.656480461E-2,5.840492249E-2,7.192927211E-2
4.589204015E1,1.099818945E-2,-1.953867078E-2,5.316925049E-2,5.770345765E-2
4.589677005E1,1.566085219E-2,-2.167534083E-2,3.848171234E-2,4.686069650E-2
4.590149989E1,1.559329033E-2,-1.198040694E-2,3.103733063E-2,3.674230186E-2
4.590622978E1,6.001263857E-3,-1.186285913E-2,2.840423584E-2,3.136149244E-2
4.591095968E1,5.957573652E-3,1.536533237E-4,4.716110229E-2,4.753615322E-2
4.591568952E1,1.066195965E-2,-9.327232838E-3,3.252220154E-2,3.547348656E-2
4.592041942E1,8.204728365E-3,-6.801426411E-3,2.987766266E-2,3.172147056E-2
4.592514932E1,8.142381907E-3,2.888518572E-2,3.675079346E-2,4.744758326E-2
4.592987916E1,8.109301329E-3,1.682066172E-2,1.270294189E-2,2.258451154E-2
4.593460906E1,1.757279038E-2,1.197838038E-2,1.259708405E-2,2.471782929E-2
4.593933895E1,5.561649799E-3,-2.348609269E-3,-6.500244141E-3,8.871363361E-3
4.594406880E1,1.976621151E-2,2.143016458E-2,7.798194885E-3,3.017891507E-2
4.594879869E1,1.966390014E-2,2.839027345E-2,1.247882843E-2,3.672053587E-2
4.595352859E1,2.886772156E-3,1.392578334E-2,2.424621582E-2,2.810942683E-2
4.595825843E1,1.714178920E-2,9.135387838E-3,3.023147583E-4,1.942646757E-2
4.596298833E1,1.468804479E-2,3.997010365E-2,-9.197235107E-3,4.356531854E-2
4.596771822E1,5.103856325E-3,2.775624394E-2,-2.336692810E-2,3.663975650E-2
4.597244807E1,3.472268581E-4,1.798837632E-2,-4.691505432E-2,5.024663741E-2
4.597717796E1,-4.369467497E-3,3.204412013E-2,-6.789302826E-2,7.520226837E-2
4.598190781E1,7.572174072E-3,3.173784912E-2,-9.581756592E-2,1.012207233E-1
4.598663770E1,1.706805825E-2,5.517413467E-2,-1.543760300E-1,1.648255514E-1
4.599136760E1,-4.435449839E-3,3.568193689E-2,-1.981983185E-1,2.014334810E-1
4.599609749E1,-2.098277211E-2,2.584949881E-2,-2.250385284E-1,2.274880494E-1
4.600082734E1,-3.029824793E-2,2.802666277E-2,-1.970462799E-1,2.013224133E-1
4.600555723E1,-1.098990440E-2,2.309023589E-2,-1.360521317E-1,1.384345315E-1
4.601028708E1,-2.036073804E-2,3.003723174E-2,-9.930801392E-2,1.057302065E-1
4.601501697E1,-1.063126326E-2,1.793461293E-2,-1.174745560E-1,1.193102904E-1
4.601974687E1,-1.528523862E-2,5.902938545E-3,-9.750366211E-2,9.887086188E-2
4.602447671E1,-1.037535071E-2,-3.625884652E-3,-9.669208527E-2,9.731471777E-2
4.602920661E1,1.580455899E-2,8.293494582E-3,-7.451725006E-2,7.662497435E-2
4.603393650E1,-3.285288811E-3,1.092649996E-3,-4.540634155E-2,4.553814730E-2
4.603866635E1,-1.752468944E-2,-8.393906057E-3,-4.265308380E-2,4.687065133E-2
4.604339624E1,6.283521652E-3,-1.126945019E-3,-1.855373383E-2,1.962125603E-2
4.604812614E1,1.573398709E-2,1.275010407E-3,-2.789592743E-2,3.205256259E-2
4.605285598E1,2.038589120E-2,-1.290519536E-2,-1.341915131E-2,2.760801059E-2
4.605758588E1,1.787632704E-2,6.241656840E-3,-6.185531616E-3,1.991939130E-2
4.606231577E1,3.432396054E-2,1.101249456E-2,2.947998047E-2,4.656692552E-2
4.606704562E1,-1.596719027E-3,-5.623750389E-3,8.146572113E-2,8.167520921E-2
4.607177551E1,-2.537575364E-2,-1.977562904E-2,7.129192352E-2,7.821472199E-2
4.607650541E1,5.762785673E-3,-2.196656168E-2,7.544517517E-2,7.878904738E-2
4.608123525E1,3.375083208E-3,-3.126241267E-2,1.071357727E-2,3.321912657E-2
4.608596515E1,-3.797918558E-3,-4.811681807E-3,-1.246452332E-3,6.255406510E-3
4.609069499E1,-6.134435534E-3,-4.668556154E-3,-1.235008240E-3,7.807173704E-3
4.609542489E1,-3.674685955E-3,-2.237804234E-3,-3.599166870E-3,5.609374904E-3
4.610015478E1,-3.609597683E-3,-4.575610161E-3,1.779651642E-2,1.872648927E-2
4.610488463E1,-2.013567090E-2,-2.354141325E-2,1.289844513E-2,3.355612116E-2
4.610961452E1,6.182223558E-3,-2.098183334E-2,3.293991089E-3,2.212029827E-2
4.611434442E1,2.046692371E-2,-5.640150607E-2,-4.184436798E-2,7.315036558E-2
4.611907426E1,1.795640588E-2,-2.979891002E-2,-5.099391937E-2,6.173157509E-2
4.612380416E1,1.546707749E-2,-2.718717605E-2,-3.632450104E-2,4.793581545E-2
4.612853406E1,1.291319728E-2,-3.881368041E-2,-4.551601410E-2,6.119607823E-2
4.613326390E1,-1.433610916E-3,-3.137926757E-2,-1.664733887E-2,3.555063382E-2
4.613799380E1,9.303689003E-4,-3.347349912E-2,4.859924316E-3,3.383725157E-2
4.614272369E1,1.992207766E-2,-2.611055970E-2,-4.678726196E-3,3.317440256E-2
4.614745353E1,1.026546955E-2,-2.590372413E-2,-9.387969971E-3,2.940266602E-2
4.615218343E1,5.437344313E-3,5.107700825E-3,-2.355575562E-2,2.470884343E-2
4.615691333E1,1.008945704E-2,7.371664047E-3,-3.048038483E-2,3.294225908E-2
4.616164317E1,9.954512119E-3,2.389008552E-2,-4.684448242E-2,5.351853913E-2
4.616637307E1,1.453995705E-2,-4.811003804E-3,-7.968997955E-2,8.114831452E-2
4.617110296E1,-7.055953145E-3,-2.406783402E-3,-9.801578522E-2,9.829889741E-2
4.617583281E1,-3.319206834E-2,2.849488705E-2,-9.244918823E-2,1.022767050E-1
4.618056270E1,-4.006090760E-2,2.584263682E-2,-3.232383728E-2,5.759816536E-2
4.618529260E1,-4.924663901E-2,3.751424327E-2,-4.629898071E-2,7.730553355E-2
4.619002244E1,-4.170812666E-2,3.003926575E-2,-1.076421738E-1,1.192843782E-1
4.619475234E1,-6.272158027E-2,2.265649289E-2,-7.350730896E-2,9.925037920E-2
4.619948223E1,-3.373101354E-2,2.963767946E-2,-2.541065216E-2,5.159335772E-2
4.620421208E1,-2.623796463E-4,5.074801296E-2,-1.486530304E-1,1.570769019E-1
4.620894197E1,-9.750783443E-3,9.953849018E-3,9.474849701E-2,9.576760712E-2
4.621367182E1,2.235949039E-3,-2.815390378E-2,-4.611682892E-2,5.407775583E-2
4.621840171E1,-7.244542241E-3,2.934612334E-3,-2.911376953E-2,3.014476602E-2
4.622313161E1,-1.664632559E-2,3.133235127E-2,-1.784448624E-1,1.819378611E-1
4.622786145E1,-4.971039295E-2,4.533598572E-2,-1.674623489E-1,1.804719177E-1
4.623259135E1,-3.736230731E-2,4.740755633E-2,-1.090888977E-1,1.246748010E-1
4.623732124E1,-3.223955631E-2,1.144707948E-2,-1.321506500E-2,3.667509459E-2
4.624205109E1,-2.713079751E-2,-5.248233676E-3,1.138687134E-3,2.765720048E-2
4.624678098E1,6.339639425E-3,-4.792077094E-2,1.032171249E-1,1.139752877E-1
4.625151088E1,1.629441977E-3,-3.088544309E-2,-1.872634888E-2,3.615579924E-2
4.625624072E1,-7.235705853E-4,-1.401902735E-2,-6.130695343E-2,6.289355469E-2
